표찰번호,지번주소,위도,경도
127-8,광주광역시 서구 금호동 206-27,35.12890244,126.8515625
127-9,광주광역시 서구 금호동 206-27,35.12904739,126.8514099
127-10,광주광역시 서구 금호동 206-27,35.1292038,126.8512421
128-1,광주광역시 서구 금호동 948,35.12966919,126.8481598
128-2,광주광역시 서구 금호동 943,35.12990189,126.8482208
128-3,광주광역시 서구 금호동 937,35.13014603,126.8482971
128-4,광주광역시 서구 금호동 603-4,35.13037491,126.8483734
128-5,광주광역시 서구 금호동 702-88,35.13058472,126.8484344
128-6,광주광역시 서구 금호동 535-11,35.1308136,126.8485031
128-7,광주광역시 서구 금호동 535-11,35.13104248,126.8485794
128-8,광주광역시 서구 금호동 535-11,35.13125992,126.8486481
128-9,광주광역시 서구 금호동 535-11,35.13149261,126.8487091
128-10,광주광역시 서구 금호동 526-4,35.13173294,126.8487778
128-11,광주광역시 서구 금호동 541-4,35.13194275,126.8489151
128-12,광주광역시 서구 금호동 526-4,35.13181305,126.8485413
128-13,광주광역시 서구 금호동 702-85,35.13156891,126.848465
128-14,광주광역시 서구 금호동 535-11,35.13130951,126.8483963
128-15,광주광역시 서구 금호동 535-11,35.13107681,126.84832
128-16,광주광역시 서구 금호동 535-11,35.13084412,126.848259
128-17,광주광역시 서구 금호동 603-4,35.13062286,126.8481903
128-18,광주광역시 서구 금호동 603-4,35.13038254,126.8481064
128-19,광주광역시 서구 금호동 751-51,35.13018799,126.8480453
128-20,광주광역시 서구 매월동 751-51,35.12994003,126.8479691
128-21,광주광역시 서구 매월동 296-4,35.12970734,126.847908
128-22,광주광역시 서구 매월동 296-4,35.12949371,126.847847
128-23,광주광역시 서구 매월동 296-4,35.12932968,126.8477859
128-24,광주광역시 서구 매월동 296-4,35.12913513,126.8477249
128-25,광주광역시 서구 매월동 295-4,35.12884521,126.8476486
128-26,광주광역시 서구 매월동 295-4,35.12862778,126.8475494
128-27,광주광역시 서구 매월동 295-4,35.12837982,126.8474655
128-28,광주광역시 서구 매월동 295-4,35.12818146,126.8474503
128-29,광주광역시 서구 매월동 295-4,35.12796021,126.847374
128-30,광주광역시 서구 매월동 295-4,35.12774277,126.8473129
128-31,광주광역시 서구 매월동 314-31,35.12754822,126.8472519
128-32,광주광역시 서구 매월동 314-31,35.12730789,126.8471756
128-33,광주광역시 서구 매월동 1027,35.12725067,126.8474197
128-34,광주광역시 서구 매월동 1027,35.12748337,126.8474884
128-35,광주광역시 서구 매월동 1027,35.12770462,126.8475494
128-36,광주광역시 서구 매월동 982,35.12792206,126.8476257
128-37,광주광역시 서구 매월동 982,35.12819672,126.847702
128-38,광주광역시 서구 매월동 982,35.12835693,126.8477554
128-39,광주광역시 서구 매월동 982,35.12856674,126.8478165
128-40,광주광역시 서구 매월동 982,35.12878799,126.8478928
128-41,광주광역시 서구 매월동 948,35.12902069,126.8479614
128-42,광주광역시 서구 매월동 948,35.1292305,126.8480225
128-43,광주광역시 서구 매월동 948,35.12944412,126.8480911
129-1,광주광역시 서구 금호동 702-93,35.13182068,126.8519669
129-2,광주광역시 서구 금호동 산 75-2,35.13182449,126.852211
129-3,광주광역시 서구 금호동 산 75-2,35.13183594,126.8525543
129-4,광주광역시 서구 금호동 산 75-2,35.13182449,126.8528595
129-5,광주광역시 서구 금호동 산 75-2,35.13183594,126.853157
129-6,광주광역시 서구 금호동 산 75-2,35.13184357,126.853447
129-7,광주광역시 서구 금호동 산 75-2,35.1318512,126.8536911
129-8,광주광역시 서구 금호동 산 75-2,35.13187027,126.8540421
129-9,광주광역시 서구 금호동 산 75-2,35.13188171,126.8543015
129-10,광주광역시 서구 금호동 산 75-2,35.13188934,126.8544693
129-11,광주광역시 서구 금호동 244-5,35.13191223,126.8547363
129-12,광주광역시 서구 금호동 244-5,35.1319046,126.8547745
129-13,광주광역시 서구 금호동 산 80-2,35.13190079,126.8549118
129-14,광주광역시 서구 금호동 244-5,35.1321106,126.8547592
129-15,광주광역시 서구 금호동 244-5,35.13210297,126.8547211
129-16,광주광역시 서구 금호동 244-5,35.13210297,126.8545685
129-17,광주광역시 서구 금호동 산 75-2,35.13208389,126.854332
129-18,광주광역시 서구 금호동 산 75-2,35.13208389,126.8541107
129-19,광주광역시 서구 금호동 산 75-2,35.13206482,126.8538818
129-20,광주광역시 서구 금호동 산 75-2,35.13205338,126.8536224
129-21,광주광역시 서구 금호동 산 75-2,35.13204956,126.8533783
129-22,광주광역시 서구 금호동 281-9,35.13204575,126.8531036
129-23,광주광역시 서구 금호동 281-9,35.13204193,126.8528137
129-24,광주광역시 서구 금호동 702-93,35.13204193,126.8525543
129-25,광주광역시 서구 금호동 595,35.13204956,126.8522873
129-26,광주광역시 서구 금호동 595,35.13206863,126.8519897
129-27,광주광역시 서구 금호동 595,35.13208008,126.8517609
129-28,광주광역시 서구 금호동 595,35.13205719,126.8513947
129-29,광주광역시 서구 금호동 595,35.132061,126.8511429
129-30,광주광역시 서구 금호동 595,35.13209534,126.8508835
129-31,광주광역시 서구 금호동 595,35.13212204,126.8506012
129-32,광주광역시 서구 금호동 595,35.13215256,126.8503494
129-33,광주광역시 서구 금호동 702-81,35.13218307,126.8500824
129-34,광주광역시 서구 금호동 541-4,35.13222504,126.849823
129-35,광주광역시 서구 금호동 541-4,35.13225937,126.8495407
129-36,광주광역시 서구 금호동 541-4,35.13207245,126.8491592
129-37,광주광역시 서구 금호동 541-4,35.132061,126.8495026
129-38,광주광역시 서구 금호동 702-81,35.13201523,126.8497849
129-39,광주광역시 서구 금호동 595,35.13196564,126.8500443
129-40,광주광역시 서구 금호동 595,35.13192749,126.8503189
129-41,광주광역시 서구 금호동 595,35.13190842,126.8505325
129-42,광주광역시 서구 금호동 595,35.13187408,126.8508835
129-43,광주광역시 서구 금호동 595,35.13184357,126.8511429
129-44,광주광역시 서구 금호동 595,35.13182449,126.8513794
129-45,광주광역시 서구 금호동 595,35.13182831,126.8516846
130-1,광주광역시 서구 금호동 779,35.13414764,126.8616714
130-2,광주광역시 서구 금호동 779,35.13415909,126.862175
130-3,광주광역시 서구 금호동 779,35.13416672,126.8627167
130-4,광주광역시 서구 금호동 779,35.13416672,126.8632813
130-5,광주광역시 서구 금호동 779,35.13415909,126.8637085
130-6,광주광역시 서구 금호동 779,35.13288879,126.8650589
130-7,광주광역시 서구 금호동 779,35.13327408,126.8647614
130-8,광주광역시 서구 금호동 779,35.13367462,126.8644104
130-9,광주광역시 서구 금호동 779,35.13407898,126.86409
130-10,광주광역시 서구 금호동 779,35.13444901,126.8638611
130-11,광주광역시 서구 금호동 779,35.13494492,126.8636322
130-12,광주광역시 서구 금호동 779,35.13535309,126.8634644
130-13,광주광역시 서구 금호동 778,35.13431168,126.8612366
130-14,광주광역시 서구 금호동 778,35.13464737,126.8611755
130-15,광주광역시 서구 금호동 778,35.13509369,126.861145
130-16,광주광역시 서구 금호동 745,35.13546371,126.861145
130-17,광주광역시 서구 금호동 745,35.1354866,126.8620148
130-18,광주광역시 서구 금호동 779,35.13546753,126.8629379
130-19,광주광역시 서구 금호동 778,35.13286972,126.8613434
130-20,광주광역시 서구 금호동 778,35.133358,126.86129
130-21,광주광역시 서구 금호동 778,35.13391876,126.8612747
131-1,광주광역시 서구 금호동 778,35.13413239,126.8599472
131-2,광주광역시 서구 금호동 778,35.13414001,126.8605423
131-3,광주광역시 서구 금호동 778,35.13411713,126.8609619
131-4,광주광역시 서구 금호동 778,35.13404846,126.8610992
131-5,광주광역시 서구 금호동 778,35.13413239,126.8594894
132-1,광주광역시 서구 금호동 745,35.13774872,126.8609467
132-2,광주광역시 서구 금호동 745,35.13780212,126.8618927
132-3,광주광역시 서구 금호동 745,35.13792419,126.8624115
132-4,광주광역시 서구 금호동 745,35.13786697,126.8614273
132-5,광주광역시 서구 금호동 745,35.13790894,126.8608627
132-6,광주광역시 서구 금호동 745,35.13830948,126.8608246
132-7,광주광역시 서구 금호동 745,35.13869858,126.8607941
132-8,광주광역시 서구 금호동 745,35.13911057,126.8607635
132-9,광주광역시 서구 금호동 745,35.13949203,126.8607178
132-10,광주광역시 서구 금호동 745,35.13782883,126.8607178
132-11,광주광역시 서구 금호동 745,35.13775635,126.8596497
132-12,광주광역시 서구 금호동 745,35.13762665,126.8591614
132-13,광주광역시 서구 금호동 742-1,35.13768005,126.8602142
132-14,광주광역시 서구 금호동 745,35.13557816,126.8626633
132-15,광주광역시 서구 금호동 745,35.13556671,126.861702
132-16,광주광역시 서구 금호동 745,35.13563156,126.8610916
132-17,광주광역시 서구 금호동 745,35.13605499,126.8610382
132-18,광주광역시 서구 금호동 745,35.13651276,126.8610001
132-19,광주광역시 서구 금호동 745,35.13698578,126.8609619
132-20,광주광역시 서구 금호동 745,35.13742065,126.8609161
133-1,광주광역시 서구 풍암동 421-9,35.13325119,126.8691635
133-2,광주광역시 서구 풍암동 421-9,35.13319778,126.8688736
133-3,광주광역시 서구 풍암동 421-9,35.13314438,126.8685074
133-4,광주광역시 서구 풍암동 421-9,35.13309097,126.8681717
133-5,광주광역시 서구 풍암동 421-9,35.13302994,126.8678131
133-6,광주광역시 서구 풍암동 421-9,35.13296509,126.8674469
133-7,광주광역시 서구 금호동 13,35.13290405,126.8671188
133-8,광주광역시 서구 금호동 13,35.13284683,126.8667603
133-9,광주광역시 서구 금호동 13,35.13278961,126.8664017
133-10,광주광역시 서구 금호동 13,35.13276672,126.8660736
133-11,광주광역시 서구 금호동 13,35.13276672,126.8657303
133-12,광주광역시 서구 금호동 13,35.13277054,126.8654175
133-13,광주광역시 서구 금호동 13,35.13256073,126.8654251
133-14,광주광역시 서구 금호동 13,35.1325531,126.8657455
133-15,광주광역시 서구 금호동 13,35.13254929,126.8660736
133-16,광주광역시 서구 금호동 13,35.13257217,126.8664398
133-17,광주광역시 서구 금호동 13,35.13263321,126.8668137
133-18,광주광역시 서구 금호동 13,35.13269043,126.8671722
133-19,광주광역시 서구 풍암동 421-9,35.13276672,126.8675003
133-20,광주광역시 서구 풍암동 421-9,35.13282394,126.8678513
133-21,광주광역시 서구 풍암동 421-9,35.13288879,126.868187
133-22,광주광역시 서구 풍암동 421-9,35.1329422,126.8685303
133-23,광주광역시 서구 풍암동 421-9,35.13299179,126.8688965
133-24,광주광역시 서구 풍암동 421-9,35.13303375,126.8692474
133-25,광주광역시 서구 풍암동 421-9,35.13312149,126.8695908
133-26,광주광역시 서구 풍암동 421-9,35.1332283,126.8699188
133-27,광주광역시 서구 풍암동 421-9,35.13333893,126.8701782
133-28,광주광역시 서구 풍암동 421-9,35.13351822,126.8706131
133-29,광주광역시 서구 풍암동 421-9,35.13368225,126.8708954
133-30,광주광역시 서구 풍암동 421-9,35.13383865,126.8711624
133-31,광주광역시 서구 풍암동 421-9,35.13398743,126.8714981
133-32,광주광역시 서구 풍암동 421-9,35.13415146,126.8717346
133-33,광주광역시 서구 풍암동 산 201-5,35.13421631,126.8719406
133-34,광주광역시 서구 화정동 421-6,35.13456345,126.8718414
133-35,광주광역시 서구 화정동 421-6,35.13449097,126.8717651
133-36,광주광역시 서구 화정동 421-16,35.13436508,126.8715363
133-37,광주광역시 서구 화정동 421-16,35.13420105,126.8712692
133-38,광주광역시 서구 풍암동 421-16,35.13401413,126.8709946
133-39,광주광역시 서구 풍암동 421-9,35.13382721,126.8706894
133-40,광주광역시 서구 풍암동 421-9,35.1336937,126.8704147
133-41,광주광역시 서구 풍암동 421-9,35.13356018,126.8701401
133-42,광주광역시 서구 풍암동 421-9,35.13343811,126.8698349
133-43,광주광역시 서구 풍암동 421-9,35.13333511,126.8695221
134-1,광주광역시 서구 금호동 1116,35.13550568,126.8566208
134-2,광주광역시 서구 금호동 1115,35.13655472,126.8569489
134-3,광주광역시 서구 금호동 1115,35.13636398,126.8567505
134-4,광주광역시 서구 금호동 1115,35.13610077,126.8567123
134-5,광주광역시 서구 금호동 1115,35.13589096,126.856781
134-6,광주광역시 서구 금호동 1115,35.13566589,126.8567123
135-1,광주광역시 서구 치평동 1226,35.15121078,126.8549957
135-2,광주광역시 서구 치평동 1226,35.15100861,126.8551102
135-3,광주광역시 서구 치평동 1226,35.15083694,126.855278
135-4,광주광역시 서구 치평동 1226,35.15071106,126.8553543
135-5,광주광역시 서구 치평동 1226,35.15045166,126.8555679
135-6,광주광역시 서구 치평동 1226,35.15019226,126.85569
135-7,광주광역시 서구 치평동 1226,35.15028381,126.8559875
135-8,광주광역시 서구 치평동 1226,35.15058899,126.8557892
135-9,광주광역시 서구 치평동 1226,35.15083694,126.8556442
135-10,광주광역시 서구 치평동 1226,35.15097046,126.855545
135-11,광주광역시 서구 치평동 1226,35.15115356,126.8554153
135-12,광주광역시 서구 치평동 1226,35.15134811,126.8553085
135-13,광주광역시 서구 치평동 1226,35.15156174,126.8552094
135-14,광주광역시 서구 치평동 1226,35.15165329,126.8551254
136-1,광주광역시 서구 쌍촌동 1262,35.14426041,126.8575745
136-2,광주광역시 서구 쌍촌동 1262,35.14429855,126.8583069
136-3,광주광역시 서구 쌍촌동 1262,35.14436722,126.8591614
137-1,광주광역시 서구 금호동 729,35.13963318,126.8590012
137-2,광주광역시 서구 금호동 729,35.13967896,126.8598557
137-3,광주광역시 서구 금호동 729,35.13973999,126.8607483
137-4,광주광역시 서구 금호동 729,35.13979721,126.8615799
137-5,광주광역시 서구 금호동 729,35.13989258,126.8611526
137-6,광주광역시 서구 금호동 729,35.13983536,126.8602982
137-7,광주광역시 서구 금호동 729,35.13978577,126.8594208
138-1,광주광역시 서구 농성동 323-16,35.15456772,126.8907318
138-2,광주광역시 서구 농성동 323-16,35.15465164,126.8909683
138-3,광주광역시 서구 농성동 327-1,35.15474319,126.8912277
138-4,광주광역시 서구 농성동 327-1,35.1548233,126.8914795
138-5,광주광역시 서구 농성동 33-31,35.15486526,126.8916931
138-6,광주광역시 서구 농성동 33-31,35.15486145,126.8919144
138-7,광주광역시 서구 농성동 33-4,35.15477753,126.8920746
138-8,광주광역시 서구 농성동 323-16,35.15449905,126.8904648
139-1,광주광역시 서구 금호동 791,35.13085938,126.8594742
139-2,광주광역시 서구 금호동 791,35.13064957,126.8594589
139-3,광주광역시 서구 금호동 791,35.13051605,126.8593063
139-4,광주광역시 서구 금호동 791,35.1304512,126.8591309
139-5,광주광역시 서구 금호동 791,35.13037872,126.858902
139-6,광주광역시 서구 금호동 791,35.13024521,126.8585663
139-7,광주광역시 서구 금호동 803,35.13027191,126.8582916
139-8,광주광역시 서구 금호동 803,35.13055038,126.8581848
