관리번호,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
동구-204-15,동명로 71,지산동 724-1,35.1511647,126.9283297,2023-04-20
동구-204-16,동명로 71,지산동 724-1,35.1511647,126.9283297,2023-04-20
동구-205-1,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-205-2,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-205-3,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-205-4,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-205-5,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-205-6,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-205-7,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-205-8,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-205-9,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-205-10,,월남동 619,35.1034643,126.9385344,2023-04-20
동구-206-1,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-206-2,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-206-3,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-206-4,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-206-5,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-206-6,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-206-7,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-206-8,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-206-9,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-206-10,,소태동 696,35.1158069,126.9351631,2023-04-20
동구-207-1,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-2,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-3,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-4,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-5,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-6,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-7,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-8,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-9,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-10,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-11,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-12,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-13,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-14,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-15,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-16,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-207-17,,용산동 218-7,35.1193005,126.930904,2023-04-20
동구-208-1,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-2,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-3,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-4,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-5,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-6,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-7,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-8,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-9,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-10,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-11,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-12,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-13,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-14,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-15,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-208-16,,월남동 371,35.1059336,126.9311298,2023-04-20
동구-209-1,,산수동 454-1,35.157312,126.9258751,2023-04-20
동구-209-2,,산수동 454-1,35.157312,126.9258751,2023-04-20
동구-209-3,,산수동 454-1,35.157312,126.9258751,2023-04-20
동구-209-4,,산수동 454-1,35.157312,126.9258751,2023-04-20
동구-209-5,,산수동 454-1,35.157312,126.9258751,2023-04-20
동구-210-1,,소태동 223-7,35.1215856,126.9366673,2023-04-20
동구-210-2,,소태동 223-7,35.1215856,126.9366673,2023-04-20
동구-210-3,,소태동 223-7,35.1215856,126.9366673,2023-04-20
동구-210-4,,소태동 223-7,35.1215856,126.9366673,2023-04-20
동구-210-5,,소태동 223-7,35.1215856,126.9366673,2023-04-20
동구-210-6,,소태동 223-7,35.1215856,126.9366673,2023-04-20
동구-211-1,,소태동 229,35.1212006,126.9354228,2023-04-20
동구-211-2,,소태동 229,35.1212006,126.9354228,2023-04-20
동구-211-3,,소태동 229,35.1212006,126.9354228,2023-04-20
동구-211-4,,소태동 229,35.1212006,126.9354228,2023-04-20
동구-211-5,,소태동 229,35.1212006,126.9354228,2023-04-20
동구-211-6,,소태동 229,35.1212006,126.9354228,2023-04-20
동구-212-1,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-2,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-3,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-4,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-5,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-6,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-7,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-8,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-9,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-10,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-11,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-12,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-13,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-14,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-15,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-212-16,무등로 574,계림동 52,35.1606417,126.9231934,2023-04-20
동구-213-1,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-2,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-3,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-4,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-5,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-6,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-7,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-8,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-9,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-10,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-11,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-213-12,무등로 418,산수동 561-1,35.1586729,126.9276121,2023-04-20
동구-214-1,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-2,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-3,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-4,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-5,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-6,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-7,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-8,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-9,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-10,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-11,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-12,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-214-13,무등로 454-1,산수동 553-94,35.1562385,126.930129,2023-04-20
동구-215-1,갈마로 58,산수동 676,35.161743,126.9366945,2023-04-20
동구-215-2,갈마로 58,산수동 676,35.161743,126.9366945,2023-04-20
동구-215-3,갈마로 58,산수동 676,35.161743,126.9366945,2023-04-20
동구-215-4,갈마로 58,산수동 676,35.161743,126.9366945,2023-04-20
동구-215-5,갈마로 58,산수동 676,35.161743,126.9366945,2023-04-20
동구-215-6,갈마로 58,산수동 676,35.161743,126.9366945,2023-04-20
동구-215-7,갈마로 58,산수동 676,35.161743,126.9366945,2023-04-20
동구-215-8,갈마로 58,산수동 676,35.161743,126.9366945,2023-04-20
동구-216-1,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-216-2,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-216-3,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-216-4,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-216-5,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-216-6,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-216-7,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-216-8,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-216-9,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-216-10,,산수동 산 52-17,35.1577346,126.9415069,2023-04-20
동구-217-1,문화전당로35번길 15,광산동 62,35.1453792,126.9174977,2023-04-20
동구-217-2,문화전당로35번길 15,광산동 62,35.1453792,126.9174977,2023-04-20
동구-217-3,문화전당로35번길 15,광산동 62,35.1453792,126.9174977,2023-04-20
동구-217-4,문화전당로35번길 15,광산동 62,35.1453792,126.9174977,2023-04-20
동구-217-5,문화전당로35번길 15,광산동 62,35.1453792,126.9174977,2023-04-20
동구-217-6,문화전당로35번길 15,광산동 62,35.1453792,126.9174977,2023-04-20
동구-218-1,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-2,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-3,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-4,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-5,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-6,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-7,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-8,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-9,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-10,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-218-11,,계림동 1821,35.1565858,126.9240768,2023-04-20
동구-219-1,,궁동 78,35.1509822,126.9176539,2023-04-20
동구-219-2,,궁동 78,35.1509822,126.9176539,2023-04-20
동구-219-3,,궁동 78,35.1509822,126.9176539,2023-04-20
동구-219-4,,궁동 78,35.1509822,126.9176539,2023-04-20
동구-219-5,,궁동 78,35.1509822,126.9176539,2023-04-20
동구-219-6,,궁동 78,35.1509822,126.9176539,2023-04-20
동구-219-7,,궁동 78,35.1509822,126.9176539,2023-04-20
동구-219-8,,궁동 78,35.1509822,126.9176539,2023-04-20
동구-220-1,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-2,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-3,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-4,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-5,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-6,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-7,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-8,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-9,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-10,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-11,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-12,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-13,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-14,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-15,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-16,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-17,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-18,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-19,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-20,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-21,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-22,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-220-23,,선교동 산 222-1,35.0877056,126.9475487,2023-04-20
동구-221-1,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-2,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-3,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-4,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-5,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-6,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-7,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-8,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-9,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-10,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-11,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-12,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-13,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-14,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-15,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-16,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-17,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-18,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-19,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-20,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-21,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-22,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-221-23,,선교동 산 151,35.0871975,126.9525205,2023-04-20
동구-222-1,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-2,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-3,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-4,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-5,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-6,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-7,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-8,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-9,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-10,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-11,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-12,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-13,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-14,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-15,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-16,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-17,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-18,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-19,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-20,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-21,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-22,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-23,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-24,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-25,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-26,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-27,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-28,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-29,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-222-30,,선교동 산 133-1,35.0877187,126.9496394,2023-04-20
동구-223-1,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-2,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-3,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-4,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-5,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-6,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-7,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-8,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-9,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-10,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-11,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-12,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-13,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-14,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-15,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-16,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-17,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-18,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-19,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-223-20,,선교동 산 165-1,35.0799121,126.960212,2023-04-20
동구-224-1,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-2,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-3,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-4,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-5,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-6,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-7,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-8,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-9,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-10,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-11,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-12,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-13,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-14,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-15,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-16,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-17,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-18,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-19,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-20,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-21,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-22,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-23,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-24,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-25,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-26,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-27,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-28,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-29,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-30,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-31,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-32,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-33,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-34,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-224-35,,운림동 산 185-2,35.1332898,126.9526226,2023-04-20
동구-225-1,,월남동 637,35.0986738,126.9384084,2023-04-20
동구-225-2,,월남동 637,35.0986738,126.9384084,2023-04-20
동구-225-3,,월남동 637,35.0986738,126.9384084,2023-04-20
동구-225-4,,월남동 637,35.0986738,126.9384084,2023-04-20
동구-225-5,,월남동 637,35.0986738,126.9384084,2023-04-20
동구-225-6,,월남동 637,35.0986738,126.9384084,2023-04-20
동구-225-7,,월남동 637,35.0986738,126.9384084,2023-04-20
동구-225-8,,월남동 637,35.0986738,126.9384084,2023-04-20
동구-225-9,,월남동 637,35.0986738,126.9384084,2023-04-20
동구-226-1,,내남동 307-10,35.0953266,126.9387951,2023-04-20
동구-226-2,,내남동 307-10,35.0953266,126.9387951,2023-04-20
동구-226-3,,내남동 307-10,35.0953266,126.9387951,2023-04-20
동구-226-4,,내남동 307-10,35.0953266,126.9387951,2023-04-20
동구-226-5,,내남동 307-10,35.0953266,126.9387951,2023-04-20
동구-226-6,,내남동 307-10,35.0953266,126.9387951,2023-04-20
동구-226-7,,내남동 307-10,35.0953266,126.9387951,2023-04-20
동구-226-8,,내남동 307-10,35.0953266,126.9387951,2023-04-20
동구-226-9,,내남동 307-10,35.0953266,126.9387951,2023-04-20
동구-227-1,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-2,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-3,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-4,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-5,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-6,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-7,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-8,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-9,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-10,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-11,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-12,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-13,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-14,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-15,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-16,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-17,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-18,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-19,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-20,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-227-21,,소태동 726-15,35.1308354,126.9373966,2023-04-20
동구-228-1,,소태동 711-20,35.1298409,126.9348492,2023-04-20
동구-228-2,,소태동 711-20,35.1298409,126.9348492,2023-04-20
동구-228-3,,소태동 711-20,35.1298409,126.9348492,2023-04-20
동구-228-4,,소태동 711-20,35.1298409,126.9348492,2023-04-20
동구-228-5,,소태동 711-20,35.1298409,126.9348492,2023-04-20
동구-228-6,,소태동 711-20,35.1298409,126.9348492,2023-04-20
동구-228-7,,소태동 711-20,35.1298409,126.9348492,2023-04-20
동구-228-8,,소태동 711-20,35.1298409,126.9348492,2023-04-20
동구-228-9,,소태동 711-20,35.1298409,126.9348492,2023-04-20
동구-229-1,,내남동 903,35.0910561,126.9420017,2023-04-20
동구-229-2,,내남동 903,35.0910561,126.9420017,2023-04-20
동구-229-3,,내남동 903,35.0910561,126.9420017,2023-04-20
동구-229-4,,내남동 903,35.0910561,126.9420017,2023-04-20
동구-229-5,,내남동 903,35.0910561,126.9420017,2023-04-20
동구-229-6,,내남동 903,35.0910561,126.9420017,2023-04-20
동구-229-7,,내남동 903,35.0910561,126.9420017,2023-04-20
동구-229-8,,내남동 903,35.0910561,126.9420017,2023-04-20
동구-229-9,,내남동 903,35.0910561,126.9420017,2023-04-20
동구-230-1,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-2,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-3,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-4,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-5,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-6,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-7,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-8,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-9,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-10,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-11,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-12,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-13,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-14,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-15,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-16,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-17,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-18,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-230-19,,내남동 920,35.0912327,126.9419373,2023-04-20
동구-231-1,,용산동 445,35.1170678,126.9215073,2023-04-20
동구-231-2,,용산동 445,35.1170678,126.9215073,2023-04-20
동구-231-3,,용산동 445,35.1170678,126.9215073,2023-04-20
동구-231-4,,용산동 445,35.1170678,126.9215073,2023-04-20
동구-231-5,,용산동 445,35.1170678,126.9215073,2023-04-20
동구-232-1,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-2,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-3,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-4,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-5,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-6,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-7,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-8,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-9,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-10,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-11,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-12,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-13,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-14,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-15,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-16,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-17,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-18,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-19,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-232-20,용산1로 12,용산동 727,35.1183035,126.9241773,2023-04-20
동구-233-1,,용산동 733,35.1175136,126.92314,2023-04-20
